Insee,Code_postal,Ville,Sécurité,Éducation,Sport / Loisir,Environnement,Vie pratique,pouce_positif,pouce_negatif,commentaire,date,auteur
47310,47400,Tonneins,2,4,3,2,3,0,0,Les gamins qui sont obligé de marcher sur la route car les trottoirs sont réservés au herbes qui leurs font des chatouilles sous les bras. Cité sylvestre 4soirs sans éclairage j espère qu il y aura pour le réveillon ,29/12/2021,Joel 
47310,47400,Tonneins,3,5,4,5,5,0,0,"Super village, on s'y sent bien mais manque d'activités pour les adultes et les personnes âgées. Il y a peu de commerces mais ceux qui y sont sont sympa, il y a l'agence immobilière de mon père d'ailleurs :)",17/12/2021,Margaux
47310,47400,Tonneins,1,2,1,2,1,0,0,Je vis la depuis 2013 et j'y ai passé mes vacances chez mes grands-parents parents petite.,20/08/2021,Co
47310,47400,Tonneins,2,4,5,5,4,0,0,"Plein de petit trafiquants de drogue qui trafique la vue de tous devant le bureau de tabac , la hale , derrière le restaurant chinois et au petit Leclerc les jeunes n'ont pour la plupart aucun respect les nuisances sonore la nuit sont fréquentes la police municipale laisse les voiture se garer sur les bande jaune dans toute la ville. Plus de bowling. De grande difficulté pour les personne en fauteuil roulant pour se déplacer. Mis a par ça la ville est joli et si on y met les moyen elle pourrai même être touristique . Il sufi juste de restauré les bain douche de restauré le château de ferons de créé un musée sur le commerce de la Garonne. ",10/07/2021,Ecorce
47310,47400,Tonneins,3,2,1,2,1,0,0,"Ville en décrépitude surtout dans le centre ville, triste, pas d'animations suffisantes . Pour les enfants, peu de choses proposés.",20/05/2018,Mb
47310,47400,Tonneins,4,4,4,4,5,0,0,"Simple, sympa, agréable",29/05/2017,Nana
47310,47400,Tonneins,4,3,3,4,3,0,0,Une ville dont le centre est resté actif où il fait bon vivre.,29/04/2017,Daniel47
50601,50160,Torigny-les-Villes,5,5,5,5,4,0,0,Ville et cadre de vie agréable,14/02/2022,Harricana
50601,50160,Torigny-les-Villes,5,4,3,4,4,0,0,"Fait bon vivre en Normandie, l'herbe est toujours vert à proximité de Caen Rennes et de Paris et des plages, et de la bonne gastronomie",30/06/2021,dadou14_4
50601,50160,Torigny-les-Villes,5,5,2,5,5,0,0,"Pas de jeux pour les enfants en bas âges. Du côté de la maison de retraite manque de jeux d'enfants, manque de place en crèche.",09/01/2021,Heleneay
40317,40230,Tosse,5,4,4,5,5,1,0,"Ville charmante en pleine expansion, le bourg est actuellement en rénovation, et les quartiers, lotissements sont très calmes. Vous trouverez un excellent boucher, une pharmacie, un docteur et deux ostéopathes, et le E.Leclerc qui dépanne bien. Rien à dire, ça fait deux ans que je suis locataire ici et je suis heureux de vivre à Tosse !",03/03/2022,LB
40317,40230,Tosse,5,5,5,5,4,0,0,Petit village tranquille et paisible entre mer et forêt. Village où on a tout  à portée  de main.... ,05/02/2021,Benoit
54528,54200,Toul,4,5,3,5,3,2,0,"Ville très agréable, verte et fleurie, manque d'animation pour les enfants et les ados, revoir les lignes 10 et 20 avec des horaires plus pratique que celle d'aujourd'hui et une nouvelle ligne qui déservirais tout les quartiers de la ville et pas seulement la XDM ou le centre ville, pourquoi pas planter des arbres sur les remparts pour augmenter les arbres en ville et créer de nouveaux parc au pied des rempart comme le Jardin Émile Mossely à côté de la porte Moselle et faire des zone de baignade en été dans les douve de la ville ?",10/09/2021,Maxence 
54528,54200,Toul,4,5,4,5,5,1,0,Une ville très agréable et facile à vivre ! Beaucoup de magasins au centre ville et d’excellents restaurants !,11/01/2022,Mik
54528,54200,Toul,5,5,3,5,5,0,0,"J'aimerai beaucoup l'avoir, sa fais longtemps que je voulais la Console Nintendo Switch :). J'espère la gagner, même si je n'aie jamais gagner à un seul jeu concours. ",02/11/2021,Julide08
54528,54200,Toul,3,4,2,4,3,0,0,Il y a un bonne arrangement de la végétation des fleurs...,06/10/2021,Maxence
54528,54200,Toul,2,3,4,4,4,2,0,"Cité médiévale, très fleurie et ceinturée d'espaces verts, nombreuses activités sportives et culturelles, le centre ville offre tous les services et petits commerces, l'insécurité et les incivilités dune minorité comme partout nuisent à tranquilité de ses habitants",10/09/2021,tipi54
54528,54200,Toul,3,3,4,4,3,2,0,"De nombreux efforts restent à faire au niveau incivilité, tranquillité, et niveau éducation. Sportivement parlant, les différents sports sont accessibles et souvent peu chers",23/08/2021,Pat
54528,54200,Toul,4,4,5,4,5,0,0,"TOUL est une commune très sympathique ville fleuri magnifique en été. Avec son canal très prisés des vacanciers . Sportif nombreux club de sport d'où le label ville sportive. Sa cathédrale, rempart a visiter.  école, commerce accessible. Manque juste piste cyclable pour rouler tranquillement en vélo. ",15/06/2021,Aicha
54528,54200,Toul,4,5,5,5,5,1,0,"Très joli ville verte et agréable, le point faible et au niveau des transports en commun (horaires de bus trop espacé, pas assez de ligne de bus) ce qui serait bien c'est planté des arbres au niveau des remparts de la ville et créer quelques parc à travers toute la ville ",11/02/2021,Maxence 
54528,54200,Toul,4,5,4,5,5,1,0,"Ville fleurie, de plus en plus de vidéo surveillance",21/03/2020,LAURENT
54528,54200,Toul,4,4,4,3,5,0,0,"Tranquille,touristique,ou il fait bon vivre",15/07/2017,Silure54
54528,54200,Toul,4,4,3,3,3,0,0,Petite et sympathique,25/02/2017,Brett54
54528,54200,Toul,4,4,4,4,4,0,0,Petite ville commerçante et faite pour le tourisme,31/01/2017,Jork54
33533,33210,Toulenne,4,5,4,4,5,0,0,"Proche des magasins essentiels, proche de la gare et écoles, super ville. Un parc pour enfant près de l’école. L’école primaire est super. Tout les avantages d’une ville sans vraiment  en être une",29/01/2022,Justine
33533,33210,Toulenne,4,4,3,4,3,0,0,Loyer trop cher pour la région . ne respecte pas beaucoup le calme du voisinage . pas de disibuteur de billet ne pense pas aux personnes agée et qui ne peuvent pa se deplacer,07/09/2021,mireille33
3286,03400,Toulon-sur-Allier,3,4,4,3,4,0,0,Ville paisible en campagne mais proche de villes avec tous les attraits. il faut juste faire quelques kilomètres. correct niveau sportif.,08/04/2019,Fabbut03
31555,31000,Toulouse,0,3,2,2,2,232,21,"Éducation: 3 universités plus ou moins cotées. Les universités Paul Sabatier et Capitole sont assez reconnues, celle du Mirail est littéralement une ZAD avec pleins de cheveux sales dont le seul but est de bloquer la fac assez longtemps pour qu'on valide leurs années en traitant ceux qui veulent aller en cours de ""fachos"" et de ""collabos"".",19/07/2020,Sébastien C
31555,31000,Toulouse,,,,,,2,15,"Toulouse est une ville de mixité et de convivialité. Le centre ville soit disant perdu pour la république c'est une plaisanterie. Il y a des SDF comme partout, mais le centre rénové est une merveille.",07/02/2022,jean
31555,31000,Toulouse,,,,,,15,0,"Ouvrez les yeux mon pauvre, Toulouse est un désastre. Sans Airbus, ce serait pire que les quartiers nord de Marseille ou le 93. Votre mixité sociale du type : ""moi, besoin argent pour bébé"" devant les boulangeries et les supermarchés. Ça commence à saouler grave. Il peut refaire la rue de Metz ou planter des arbres par si, par là. Le mal est profond. Entre l'extrême gauche et le prosélytisme religieux, cette ville est une poubelle où la plupart des gens rêvent de partir.",09/02/2022,François de Toulouse
31555,31000,Toulouse,,,,,,7,0,"Merci pour ce commentaire. J'ai vécu mes 25 premières années à Toulouse quartier Matabiau. Cette ville était très agréable j'y était heureux et j'adorai me balader en ville avec mes amis. Puis j'ai du partir en région parisienne pendant 10 ans pour le travail. J'étais tellement heureux de rentrer à Toulouse mais ça a été la douche froide. Communautarisme , anarchistes avec leur manifestation hebdomadaire , drogue , délinquance.... Je suis parti vivre à la campagne et je pleure souvent de voir à quel point la ville que j'aime tant meurt petit à petit.",21/02/2022,Anakin31
31555,31000,Toulouse,2,3,3,2,5,13,0,"Sécurité : bien que les patrouilles de police soient fréquentes et qu'il y ait des caméras à chaque coin de rue, la ville n'est pas sure. Ainsi, peut-être que miser que sur les moyens répressifs ça n'aident pas à régler les problèmes d'insécurité.  De plus, la ville est peut-être beaucoup trop doté d'agents du renseignement territorial (oui ils sont repérables à deux kilomètres).",31/01/2022,NightSteak
31555,31000,Toulouse,2,2,1,2,1,23,0,"J'ai passé quelques temps dans cette ville comme intérimaire. Ils parlent tous par derrière, c'est absolument sidérant. Du bouche à oreille comme j'en ai jamais vu. La vie des gens est un hobbie en puissance dans cette ville. J'avais jamais vu ça de façon aussi prononcé. Cependant, quand on prend le bus, ils descendent du bus en disant ""merci, au revoir"" pour apprendre la politesse à la jeunesse. C'est un bon point. Le reste, c'est déjà marqué dans les commentaires précédents de plus de trois lignes.",28/01/2022,Kevin
31555,31000,Toulouse,,,,,,12,0,Absolument raison votre commentaire.,04/02/2022,StopAuMensongeDeLaMairie
31555,31000,Toulouse,3,2,3,2,1,22,0,"Comment expliquer ? Toulouse, c'est une ville sympa , mais comme dans toute grande ville qui se respecte, c'est sale, y'a de la dope, bref toutes les nuances de gris de la nature humaine.",23/01/2022,Frédérique
31555,31000,Toulouse,,,,,,10,0,"Enfin un internaute qui essaie, honnêtement, de faire la part des choses ! Merci ! & oui: TOULOUSE, c' est devenu... MOYEN...",24/01/2022,ANDRE FRANCOIS
31555,31000,Toulouse,4,3,1,2,2,19,3,"Vraiment trop de clodos alcoolisés, c'est hallucinant dès qu'on sort de la gare. Je suis venu passer quelques jours chez ma cousine qui vient de s'y installer. Il y a le jardin des plantes, quelques monuments mais c'est pas extraordinaire. La police municipale qui fait beaucoup de surveillance, assez normal vu les gens qu'on croise dans la rue. Peut être bien pour les études mais ça donne pas envie d'y rester pour y vivre.",23/01/2022,Éric09
31555,31000,Toulouse,2,3,0,0,2,21,2,"Ville bétonnée abandonnée aux promoteurs immobiliers, la verdure est systématiquement détruite depuis une dizaine d'années. Beaucoup de cabanes où logent les sans papiers le long de la Garonne. Le soir, ça devient dangereux dès que le soleil se couche. Il y a souvent des cambriolages dans les zones résidentielles et les escroqueries sont nombreuses. J'ai hâte de quitter cette ville.",16/01/2022,JeremyJolimont
31555,31000,Toulouse,2,3,3,1,4,4,13,"Les aspects positifs sont les espaces verts, lacs, jardins, les berges de la Garonne dans lesquels on peut courir. Les aspects négatif sont que les gens sont sales et ne respectent pas ces lieux",14/01/2022,Mel
31555,31000,Toulouse,,,,,,17,0,"Vous parlez du lac de la Reynerie ? De quels espaces verts vous parlez ? Les berges sont mal fréquentées à partir de 16 heures, les jeunes s'alcoolisent laissant derrière eux des tas de détritus.",16/01/2022,Jeremy
31555,31000,Toulouse,4,4,4,4,4,1,17,J'adore cette ville rose. Elle est agréable à vivre et est située dans une très belle région.,13/01/2022,Marianne
31555,31000,Toulouse,,,,,,8,1,"Votre commentaire XXL nous fait peu avancer ! Si cette ville que vous aimez ne vous inspire pas davantage, c' est peut-être que vous ne la connaissez pas assez ?",17/01/2022,ANDRE FRANCOIS
31555,31000,Toulouse,4,4,4,3,4,0,22,La ville de Toulouse et le plus grand ville de France parapour a les autres pays de monde alore je préfère de vivre dans cette payer merci,09/01/2022,Houcine
31555,31000,Toulouse,3,4,4,3,4,2,26,"Malgré le fait que les gens ne respectent pas toujours au mieux l'environnement du centre ville, toulouse reste une ville agréable  par ses briques rose et ses lieux cultes",01/01/2022,Mailleau_de_bain
31555,31000,Toulouse,2,3,1,1,3,47,2,"Si vous êtes dépressif, cette ville n'est pas faite pour vous. Le temps est souvent maussade. Un comble pour une ville du Sud. La mentalité hypocrite généralisée vous oblige à vous isoler des autres et être tout le temps sur vos gardes. Une atmosphère malsaine se dégage de cette ville. Tout n'est cependant pas noir, il y a de l'activité économique, des formations et des possibilités d'études pour les jeunes. Mais ça reste en dessous des autres villes pourtant il y a du potentiel. A Toulouse, ça bétonne trop. Il y a 30 ans, il y avait encore des champs et de la verdure. Aujourd'hui, c'est devenu le petit Marseille du sud ouest sans la mer et les calanques. Il est difficile de sortir le soir, j'ai des amies qui se sont faites agressées verbalement et physiquement dans le métro. Une ville où la vie est loin d'être rose.",28/12/2021,Mélancolie
31555,31000,Toulouse,,,,,,29,1,"Je suis Marseillaise et j’ai la malchance de devoir vivre à Toulouse, je tiens à dire que même à Marseille je me sens plus en sécurité que dans certains quartiers du centre ville  de Toulouse. Et effectivement à Marseille c’est beau ! On a pas besoin de se taper une heure de route pour trouver un coin potable. ",02/01/2022,Crys 
31555,31000,Toulouse,2,4,3,3,4,2,27,C'est une très jolie ville pleine d'histoire et de culture malheureusement le point négatif reste le périphérique toujours bondé.,27/12/2021,Sakuratigra
31555,31000,Toulouse,2,4,3,2,3,19,9,Avec plus de forces de lordres ! Plus de patrouilles plus de contrôles étendre les réseaux routiers aériens ou souterrain,21/12/2021,Ma fille
31555,31000,Toulouse,5,5,5,5,5,10,39,"Riche d'histoire et de culture elle est bercée par le Canal du Midi et la Garonne. Trés festive et sportive, elle s'inscrit en tête de liste des villes française. En journée elle est ensoleillé par la Place du Capitole ou l'Église St Sernin. Sans oublié le Jardin des plantes, la Cité de l'Espace ou le Muséum. Et en soirée, le Stade Toulousain ou le Téfécé représentent la ville rose. Sans oublié la Daurade ou St Pierre avec leurs bar animés",18/12/2021,flogones
31555,31000,Toulouse,,,,,,36,0,"La place saint Pierre, pour boire jusqu'à plus soif et pisser dans la Garonne avec les potes. Tout la jeunesse de tout bon toulousain qui se respecte",22/12/2021,Bébert
31555,31000,Toulouse,,,,,,7,23,"Une bonne bibine et le coucher de soleil sur les escaliers à saint Pierre, un pur plaisir :)",23/12/2021,Benjamin
31555,31000,Toulouse,3,4,4,4,3,4,42,"Une ville à échelle humaine, cosmopolite, proche de nos Pyrénées , de l'Espagne, un climat et une ambiance sudiste. bien équipée et desservie , elle reste aérée et piétonne en centre. Bref une ville si agréable, OOhhhh Toulouse !",17/12/2021,Koala
14699,14800,Touques,4,4,3,4,3,0,0,"ON SY SENT BIEN c'est une petit ville mais on ne manque de rien commerces grandes surfaces , ecoles , transports",09/09/2021,CATHERINE
41262,41250,Tour-en-Sologne,4,4,3,3,3,0,0,Belle petite ville dans la campagne manque de structure sportives et d animations mais se défend bien par rapport à d autres communes,11/08/2019,Toto
29281,29140,Tourch,3,3,1,3,2,0,0,Petite ville qui propose peu d activité pour les jeunes mais a un réel potentiel pour faire venir des nouvelles familles,03/08/2019,Lilibulle
29281,29140,Tourch,4,3,3,3,2,0,0,"Bon aspects: nature, calme. Negatifs: beaucoups de personnes âgées, pas assez de commerce, pas très dynamique.",18/04/2020,Laurette33
31557,31170,Tournefeuille,5,5,5,5,5,3,0,"Ca fait 20 ans que j'habite à Tournefeuille et tout est parfait! Nous avons une salle de concert de renommé nationale, des infrastructures régulièrement entretenues, des agents municipaux avenants. Je pense avoir plus de chance que d'autre quand je regarde les journaux télévisés.",18/11/2020,Viviano
31557,31170,Tournefeuille,4,5,5,3,4,0,1,Lugar muy agradable para vivir. Muy cerca de Toulouse. Varios parques para niños. Es muy seguro. También hay un ambientes cultural muy agradable. El mercado de los domingos es muy práctico.,04/12/2021,Guillermo
31557,31170,Tournefeuille,5,5,5,5,5,0,0,"Ville très agréable, bien desservie au niveau des transports.",18/11/2021,Gribouille77 
31557,31170,Tournefeuille,4,5,5,4,5,0,0,"Ville très dynamique dans les domaines sportifs, culturels, associatifs...        ",13/07/2021,Alain 31 
